"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Region"
"539907","22752","SET 7 BABUSHKA NESTING BOXES","5","2011-03-22 14:47:00","7.98","14096.0","EIRE","EMEA"
"539908","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2011-03-14 14:00:00","4.51","15311.0","France","EMEA"
"539909","20685","DOORMAT RED RETROSPOT","11","2011-03-09 14:37:00","7.11","13777.0","Spain","EMEA"
"539910","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2011-04-06 13:36:00","4.6","12583.0","Netherlands","EMEA"
"539911","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2011-04-03 13:52:00","3.73","15291.0","United Kingdom","EMEA"
"539911","71053","WHITE METAL LANTERN","9","2011-04-03 13:52:00","3.6","15291.0","United Kingdom","EMEA"
"539912","85099B","JUMBO BAG RED RETROSPOT","10","2011-04-21 08:59:00","1.7","16029.0","Spain","EMEA"
"539912","20685","DOORMAT RED RETROSPOT","3","2011-04-21 08:59:00","7.2","16029.0","Spain","EMEA"
"539913","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-03-20 14:13:00","3.75","12583.0","Australia","APAC"
"539913","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-03-20 14:13:00","3.61","12583.0","Australia","APAC"
"539914","85123A","WHITE HANGING HEART T-LIGHT HOLDER","9","2011-04-07 12:12:00","2.79","17850.0","Spain","EMEA"
"539914","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-04-07 12:12:00","3.67","17850.0","Spain","EMEA"
"539914","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2011-04-07 12:12:00","4.4","17850.0","Spain","EMEA"
"539915","22633","HAND WARMER UNION JACK","2","2011-03-22 12:43:00","2.23","17850.0","Australia","APAC"
"539915","47566","PARTY BUNTING","10","2011-03-22 12:43:00","5.09","17850.0","Australia","APAC"
"539916","20685","DOORMAT RED RETROSPOT","1","2011-04-08 13:30:00","7.26","14096.0","United Kingdom","EMEA"
"539917","85099B","JUMBO BAG RED RETROSPOT","9","2011-03-02 10:42:00","1.84","15291.0","United Kingdom","EMEA"
"539918","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2011-04-14 10:46:00","3.86","13777.0","France","EMEA"
"539918","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2011-04-14 10:46:00","4.35","13777.0","France","EMEA"
"539919","71053","WHITE METAL LANTERN","9","2011-03-06 15:07:00","3.6","13777.0","Germany","EMEA"
"539919","84406B","CREAM CUPID HEARTS COAT HANGER","2","2011-03-06 15:07:00","3.21","13777.0","Germany","EMEA"
"539920","71053","WHITE METAL LANTERN","4","2011-03-15 14:46:00","3.37","12583.0","Australia","APAC"
"539921","71053","WHITE METAL LANTERN","10","2011-03-02 08:48:00","3.49","17850.0","USA","AMER"
"539921","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2011-03-02 08:48:00","3.6","17850.0","USA","AMER"
"539921","20685","DOORMAT RED RETROSPOT","8","2011-03-02 08:48:00","7.13","17850.0","USA","AMER"
"539922","22633","HAND WARMER UNION JACK","1","2011-03-14 12:26:00","1.97","15311.0","United Kingdom","EMEA"
"539922","22633","HAND WARMER UNION JACK","4","2011-03-14 12:26:00","1.99","15311.0","United Kingdom","EMEA"
"539923","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2011-03-04 10:11:00","4.36","14606.0","Germany","EMEA"
"539923","84406B","CREAM CUPID HEARTS COAT HANGER","12","2011-03-04 10:11:00","2.65","14606.0","Germany","EMEA"
"539924","20685","DOORMAT RED RETROSPOT","9","2011-04-15 14:05:00","7.01","14606.0","USA","AMER"
"539924","22632","HAND WARMER RED POLKA DOT","9","2011-04-15 14:05:00","1.84","14606.0","USA","AMER"
"539925","22633","HAND WARMER UNION JACK","8","2011-04-04 12:12:00","2.26","15291.0","Canada","AMER"
"539926","20685","DOORMAT RED RETROSPOT","6","2011-03-14 09:35:00","7.51","15291.0","Germany","EMEA"
"539927","47566","PARTY BUNTING","11","2011-04-11 11:02:00","5.14","17809.0","Australia","APAC"
"539927","85099B","JUMBO BAG RED RETROSPOT","1","2011-04-11 11:02:00","1.71","17809.0","Australia","APAC"
"539927","20685","DOORMAT RED RETROSPOT","7","2011-04-11 11:02:00","7.45","17809.0","Australia","APAC"
"539928","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2011-03-10 08:49:00","3.37","15291.0","Germany","EMEA"
"539928","47566","PARTY BUNTING","12","2011-03-10 08:49:00","5.35","15291.0","Germany","EMEA"
"539928","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-03-10 08:49:00","8.13","15291.0","Germany","EMEA"
"539929","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-03-12 09:59:00","3.68","15311.0","USA","AMER"
"539929","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-03-12 09:59:00","3.88","15311.0","USA","AMER"
"539929","85099B","JUMBO BAG RED RETROSPOT","7","2011-03-12 09:59:00","2.06","15311.0","USA","AMER"
"539930","84029E","RED WOOLLY HOTTIE WHITE HEART","7","2011-04-26 11:05:00","3.86","14096.0","USA","AMER"
"539930","22633","HAND WARMER UNION JACK","1","2011-04-26 11:05:00","1.92","14096.0","USA","AMER"
"539930","71053","WHITE METAL LANTERN","2","2011-04-26 11:05:00","3.51","14096.0","USA","AMER"
"539931","47566","PARTY BUNTING","3","2011-03-22 13:12:00","5.31","16029.0","Belgium","EMEA"
"539931","22632","HAND WARMER RED POLKA DOT","2","2011-03-22 13:12:00","2.26","16029.0","Belgium","EMEA"
"539932","85099B","JUMBO BAG RED RETROSPOT","9","2011-04-23 14:16:00","2.12","14606.0","France","EMEA"
"539933","47566","PARTY BUNTING","1","2011-04-04 16:38:00","5.15","13777.0","United Kingdom","EMEA"
"539933","22633","HAND WARMER UNION JACK","8","2011-04-04 16:38:00","1.89","13777.0","United Kingdom","EMEA"
"539933","47566","PARTY BUNTING","9","2011-04-04 16:38:00","5.41","13777.0","United Kingdom","EMEA"
"539934","71053","WHITE METAL LANTERN","11","2011-03-12 16:09:00","3.86","12583.0","France","EMEA"
"539934","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2011-03-12 16:09:00","2.52","12583.0","France","EMEA"
"539934","22752","SET 7 BABUSHKA NESTING BOXES","3","2011-03-12 16:09:00","7.67","12583.0","France","EMEA"
"539935","20685","DOORMAT RED RETROSPOT","12","2011-04-26 09:29:00","7.56","14606.0","USA","AMER"
"539935","47566","PARTY BUNTING","4","2011-04-26 09:29:00","4.93","14606.0","USA","AMER"
"539935","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-04-26 09:29:00","2.92","14606.0","USA","AMER"
"539936","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-04-08 09:32:00","7.79","13777.0","Australia","APAC"
"539937","84406B","CREAM CUPID HEARTS COAT HANGER","1","2011-04-14 15:14:00","2.78","13777.0","Canada","AMER"
"539938","20685","DOORMAT RED RETROSPOT","9","2011-04-23 12:37:00","7.25","13047.0","Australia","APAC"
"539939","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-04-15 12:49:00","3.57","15291.0","Australia","APAC"
"539940","20685","DOORMAT RED RETROSPOT","5","2011-03-28 11:07:00","7.05","13777.0","Belgium","EMEA"
"539940","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-03-28 11:07:00","3.35","13777.0","Belgium","EMEA"
"539940","47566","PARTY BUNTING","3","2011-03-28 11:07:00","5.22","13777.0","Belgium","EMEA"
"539941","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2011-04-16 11:37:00","3.59","12583.0","France","EMEA"
"539942","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-04-22 08:03:00","8.1","17850.0","USA","AMER"
"539942","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2011-04-22 08:03:00","4.22","17850.0","USA","AMER"
"539942","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2011-04-22 08:03:00","4.39","17850.0","USA","AMER"
"539943","85099B","JUMBO BAG RED RETROSPOT","1","2011-03-28 16:33:00","2.03","17809.0","USA","AMER"
"539943","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-03-28 16:33:00","2.83","17809.0","USA","AMER"
"539944","22632","HAND WARMER RED POLKA DOT","11","2011-04-19 11:16:00","1.86","13777.0","Canada","AMER"
"539944","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2011-04-19 11:16:00","2.67","13777.0","Canada","AMER"
"539944","22752","SET 7 BABUSHKA NESTING BOXES","8","2011-04-19 11:16:00","7.68","13777.0","Canada","AMER"
"539945","21730","GLASS STAR FROSTED T-LIGHT HOLDER","3","2011-03-13 08:22:00","4.56","14096.0","Belgium","EMEA"
"539945","20685","DOORMAT RED RETROSPOT","10","2011-03-13 08:22:00","7.25","14096.0","Belgium","EMEA"
"539945","84406B","CREAM CUPID HEARTS COAT HANGER","4","2011-03-13 08:22:00","2.94","14096.0","Belgium","EMEA"
"539946","85099B","JUMBO BAG RED RETROSPOT","9","2011-03-20 10:42:00","1.86","14606.0","Germany","EMEA"
"539946","22752","SET 7 BABUSHKA NESTING BOXES","9","2011-03-20 10:42:00","8.09","14606.0","Germany","EMEA"
"539946","71053","WHITE METAL LANTERN","11","2011-03-20 10:42:00","3.75","14606.0","Germany","EMEA"
"539947","71053","WHITE METAL LANTERN","4","2011-03-25 08:39:00","3.41","16029.0","Spain","EMEA"
"539948","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-04-26 14:47:00","2.74","12583.0","Australia","APAC"
"539948","22633","HAND WARMER UNION JACK","6","2011-04-26 14:47:00","1.78","12583.0","Australia","APAC"
"539949","20685","DOORMAT RED RETROSPOT","9","2011-04-20 10:57:00","7.06","15311.0","Netherlands","EMEA"
"539949","84029E","RED WOOLLY HOTTIE WHITE HEART","9","2011-04-20 10:57:00","3.51","15311.0","Netherlands","EMEA"
"539950","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2011-03-09 13:29:00","4.5","17850.0","USA","AMER"
"539950","22632","HAND WARMER RED POLKA DOT","6","2011-03-09 13:29:00","2.06","17850.0","USA","AMER"
"539950","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2011-03-09 13:29:00","3.87","17850.0","USA","AMER"
"539951","47566","PARTY BUNTING","7","2011-04-18 08:34:00","5.11","13047.0","Netherlands","EMEA"
"539952","85099B","JUMBO BAG RED RETROSPOT","6","2011-04-04 16:20:00","2.09","12583.0","Australia","APAC"
"539953","47566","PARTY BUNTING","5","2011-04-11 13:14:00","5.06","17809.0","Canada","AMER"
"539953","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-04-11 13:14:00","3.39","17809.0","Canada","AMER"
"539953","22632","HAND WARMER RED POLKA DOT","12","2011-04-11 13:14:00","1.97","17809.0","Canada","AMER"
"539954","20685","DOORMAT RED RETROSPOT","2","2011-04-25 09:04:00","7.01","14096.0","Spain","EMEA"
"539955","47566","PARTY BUNTING","12","2011-04-08 15:47:00","5.28","17809.0","Netherlands","EMEA"
"539955","84406B","CREAM CUPID HEARTS COAT HANGER","3","2011-04-08 15:47:00","3.2","17809.0","Netherlands","EMEA"
"539955","20685","DOORMAT RED RETROSPOT","4","2011-04-08 15:47:00","7.45","17809.0","Netherlands","EMEA"
"539956","20685","DOORMAT RED RETROSPOT","3","2011-03-20 10:26:00","7.28","12583.0","EIRE","EMEA"
"539957","22752","SET 7 BABUSHKA NESTING BOXES","2","2011-04-17 11:24:00","7.92","16029.0","USA","AMER"
"539957","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-04-17 11:24:00","4.58","16029.0","USA","AMER"
"539957","22752","SET 7 BABUSHKA NESTING BOXES","12","2011-04-17 11:24:00","8.0","16029.0","USA","AMER"
"539958","47566","PARTY BUNTING","8","2011-03-26 14:07:00","4.97","17809.0","EIRE","EMEA"
"539959","22633","HAND WARMER UNION JACK","7","2011-04-21 12:04:00","2.14","14096.0","Canada","AMER"
"539959","20685","DOORMAT RED RETROSPOT","11","2011-04-21 12:04:00","7.18","14096.0","Canada","AMER"
"539959","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2011-04-21 12:04:00","2.72","14096.0","Canada","AMER"
"539960","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-03-07 10:00:00","2.53","16029.0","Spain","EMEA"
"539960","22632","HAND WARMER RED POLKA DOT","11","2011-03-07 10:00:00","1.98","16029.0","Spain","EMEA"
"539960","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-03-07 10:00:00","3.31","16029.0","Spain","EMEA"
"539961","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-04-15 16:30:00","2.49","16029.0","Belgium","EMEA"
"539962","22633","HAND WARMER UNION JACK","4","2011-04-14 15:07:00","2.08","14096.0","Belgium","EMEA"
"539963","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2011-04-08 15:06:00","3.76","13777.0","EIRE","EMEA"
"539964","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-04-12 13:05:00","3.38","13047.0","Australia","APAC"
"539965","85099B","JUMBO BAG RED RETROSPOT","4","2011-04-04 15:58:00","2.02","13047.0","United Kingdom","EMEA"
"539965","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-04-04 15:58:00","3.52","13047.0","United Kingdom","EMEA"
"539965","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-04-04 15:58:00","3.11","13047.0","United Kingdom","EMEA"
"539966","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2011-04-17 14:03:00","2.51","15291.0","United Kingdom","EMEA"
"539967","85099B","JUMBO BAG RED RETROSPOT","5","2011-04-22 09:25:00","2.14","14606.0","France","EMEA"
"539968","22632","HAND WARMER RED POLKA DOT","9","2011-04-30 14:55:00","1.84","16029.0","Australia","APAC"
"539968","22632","HAND WARMER RED POLKA DOT","10","2011-04-30 14:55:00","1.89","16029.0","Australia","APAC"
"539968","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-04-30 14:55:00","3.34","16029.0","Australia","APAC"
"539969","22632","HAND WARMER RED POLKA DOT","8","2011-04-15 12:43:00","2.18","15291.0","Spain","EMEA"
"539969","71053","WHITE METAL LANTERN","6","2011-04-15 12:43:00","3.38","15291.0","Spain","EMEA"
"539969","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2011-04-15 12:43:00","2.51","15291.0","Spain","EMEA"
"539970","22632","HAND WARMER RED POLKA DOT","1","2011-03-20 16:47:00","2.23","17809.0","Australia","APAC"
"539970","71053","WHITE METAL LANTERN","8","2011-03-20 16:47:00","3.47","17809.0","Australia","APAC"
"539971","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2011-04-17 14:50:00","4.32","15311.0","USA","AMER"
"539972","47566","PARTY BUNTING","10","2011-04-28 12:17:00","5.17","15311.0","USA","AMER"
"539973","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2011-03-10 13:23:00","3.54","13777.0","Spain","EMEA"
"539973","85099B","JUMBO BAG RED RETROSPOT","12","2011-03-10 13:23:00","2.03","13777.0","Spain","EMEA"
"539974","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-03-26 08:54:00","8.0","17809.0","Netherlands","EMEA"
"539974","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-03-26 08:54:00","3.6","17809.0","Netherlands","EMEA"
"539974","47566","PARTY BUNTING","12","2011-03-26 08:54:00","4.93","17809.0","Netherlands","EMEA"
"539975","85099B","JUMBO BAG RED RETROSPOT","1","2011-03-08 11:45:00","1.8","16029.0","Belgium","EMEA"
"539976","22632","HAND WARMER RED POLKA DOT","6","2011-04-08 10:58:00","1.77","12583.0","Germany","EMEA"
"539977","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2011-04-27 13:39:00","2.9","15311.0","Germany","EMEA"
"539977","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2011-04-27 13:39:00","4.2","15311.0","Germany","EMEA"
"539978","20685","DOORMAT RED RETROSPOT","12","2011-04-25 13:50:00","7.44","12583.0","Netherlands","EMEA"
"539979","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-03-08 15:58:00","2.75","12583.0","Belgium","EMEA"
"539979","22632","HAND WARMER RED POLKA DOT","2","2011-03-08 15:58:00","1.87","12583.0","Belgium","EMEA"
"539979","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-03-08 15:58:00","3.0","12583.0","Belgium","EMEA"
"539980","22632","HAND WARMER RED POLKA DOT","12","2011-04-23 09:49:00","1.86","13047.0","Germany","EMEA"
"539981","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-04-04 12:03:00","8.13","16029.0","Australia","APAC"
"539981","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-04-04 12:03:00","2.79","16029.0","Australia","APAC"
"539981","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-04-04 12:03:00","7.92","16029.0","Australia","APAC"
"539982","22632","HAND WARMER RED POLKA DOT","12","2011-04-15 16:37:00","2.19","17809.0","Belgium","EMEA"
"539982","20685","DOORMAT RED RETROSPOT","10","2011-04-15 16:37:00","7.54","17809.0","Belgium","EMEA"
"539982","84406B","CREAM CUPID HEARTS COAT HANGER","11","2011-04-15 16:37:00","2.68","17809.0","Belgium","EMEA"
"539983","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-03-18 13:51:00","8.1","12583.0","USA","AMER"
"539983","85099B","JUMBO BAG RED RETROSPOT","2","2011-03-18 13:51:00","1.81","12583.0","USA","AMER"
"539984","22752","SET 7 BABUSHKA NESTING BOXES","10","2011-04-30 11:13:00","8.0","13777.0","United Kingdom","EMEA"
"539985","84406B","CREAM CUPID HEARTS COAT HANGER","12","2011-04-28 13:04:00","3.09","13777.0","Netherlands","EMEA"
"539985","20685","DOORMAT RED RETROSPOT","6","2011-04-28 13:04:00","7.47","13777.0","Netherlands","EMEA"
"539985","22633","HAND WARMER UNION JACK","7","2011-04-28 13:04:00","2.14","13777.0","Netherlands","EMEA"
"539986","85099B","JUMBO BAG RED RETROSPOT","5","2011-03-10 16:09:00","2.07","15291.0","Spain","EMEA"
"539986","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2011-03-10 16:09:00","2.61","15291.0","Spain","EMEA"
"539986","84406B","CREAM CUPID HEARTS COAT HANGER","1","2011-03-10 16:09:00","3.05","15291.0","Spain","EMEA"
"539987","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-04-17 13:26:00","3.64","13047.0","United Kingdom","EMEA"
"539988","85099B","JUMBO BAG RED RETROSPOT","5","2011-03-23 15:24:00","1.72","13777.0","United Kingdom","EMEA"
"539988","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2011-03-23 15:24:00","3.39","13777.0","United Kingdom","EMEA"
"539988","47566","PARTY BUNTING","4","2011-03-23 15:24:00","4.96","13777.0","United Kingdom","EMEA"
"539989","22632","HAND WARMER RED POLKA DOT","10","2011-03-11 11:09:00","1.9","14606.0","Australia","APAC"
"539989","20685","DOORMAT RED RETROSPOT","1","2011-03-11 11:09:00","7.17","14606.0","Australia","APAC"
"539989","22632","HAND WARMER RED POLKA DOT","9","2011-03-11 11:09:00","1.78","14606.0","Australia","APAC"
"539990","22633","HAND WARMER UNION JACK","3","2011-03-03 14:12:00","1.8","14606.0","Spain","EMEA"
"539990","85099B","JUMBO BAG RED RETROSPOT","4","2011-03-03 14:12:00","1.81","14606.0","Spain","EMEA"
"539990","20685","DOORMAT RED RETROSPOT","12","2011-03-03 14:12:00","7.41","14606.0","Spain","EMEA"
"539991","84406B","CREAM CUPID HEARTS COAT HANGER","5","2011-03-12 16:10:00","3.0","16029.0","Netherlands","EMEA"
"539991","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2011-03-12 16:10:00","3.39","16029.0","Netherlands","EMEA"
"539991","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2011-03-12 16:10:00","4.41","16029.0","Netherlands","EMEA"
"539992","22752","SET 7 BABUSHKA NESTING BOXES","6","2011-03-06 15:56:00","7.95","16029.0","Canada","AMER"
"539992","71053","WHITE METAL LANTERN","4","2011-03-06 15:56:00","3.42","16029.0","Canada","AMER"
"539993","85099B","JUMBO BAG RED RETROSPOT","4","2011-04-13 09:04:00","1.57","17809.0","Germany","EMEA"
"539993","71053","WHITE METAL LANTERN","1","2011-04-13 09:04:00","3.85","17809.0","Germany","EMEA"
"539993","22752","SET 7 BABUSHKA NESTING BOXES","9","2011-04-13 09:04:00","7.93","17809.0","Germany","EMEA"
"539994","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2011-03-07 12:51:00","3.47","13047.0","Canada","AMER"
"539994","85099B","JUMBO BAG RED RETROSPOT","12","2011-03-07 12:51:00","2.13","13047.0","Canada","AMER"
"539994","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2011-03-07 12:51:00","3.69","13047.0","Canada","AMER"
"539995","22752","SET 7 BABUSHKA NESTING BOXES","5","2011-03-08 11:57:00","8.04","14096.0","Netherlands","EMEA"
"539996","22632","HAND WARMER RED POLKA DOT","8","2011-03-02 15:12:00","1.95","16029.0","EIRE","EMEA"
"539996","22752","SET 7 BABUSHKA NESTING BOXES","11","2011-03-02 15:12:00","7.8","16029.0","EIRE","EMEA"
"539997","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-04-20 10:38:00","3.67","13047.0","Germany","EMEA"
"539997","47566","PARTY BUNTING","1","2011-04-20 10:38:00","5.03","13047.0","Germany","EMEA"
"539997","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-04-20 10:38:00","2.54","13047.0","Germany","EMEA"
"539998","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2011-04-09 15:22:00","2.76","13047.0","Spain","EMEA"
"539999","22633","HAND WARMER UNION JACK","5","2011-03-16 16:04:00","1.96","15311.0","Australia","APAC"
"539999","47566","PARTY BUNTING","9","2011-03-16 16:04:00","5.45","15311.0","Australia","APAC"
"539999","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-03-16 16:04:00","7.66","15311.0","Australia","APAC"
"540000","22633","HAND WARMER UNION JACK","9","2011-03-31 15:42:00","2.21","13777.0","Netherlands","EMEA"
"540000","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2011-03-31 15:42:00","3.33","13777.0","Netherlands","EMEA"
"540001","20685","DOORMAT RED RETROSPOT","8","2011-03-29 11:13:00","7.07","14096.0","USA","AMER"
"540001","22752","SET 7 BABUSHKA NESTING BOXES","7","2011-03-29 11:13:00","7.96","14096.0","USA","AMER"
"540001","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2011-03-29 11:13:00","3.39","14096.0","USA","AMER"
"540002","21730","GLASS STAR FROSTED T-LIGHT HOLDER","6","2011-03-21 09:51:00","4.36","14606.0","United Kingdom","EMEA"
"540003","22632","HAND WARMER RED POLKA DOT","12","2011-03-05 15:43:00","1.84","17809.0","Germany","EMEA"
"540003","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2011-03-05 15:43:00","3.7","17809.0","Germany","EMEA"
"540003","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-03-05 15:43:00","7.66","17809.0","Germany","EMEA"
"540004","47566","PARTY BUNTING","10","2011-04-01 10:05:00","5.16","13047.0","France","EMEA"
"540004","47566","PARTY BUNTING","9","2011-04-01 10:05:00","4.93","13047.0","France","EMEA"
"540005","22632","HAND WARMER RED POLKA DOT","3","2011-03-10 12:08:00","1.87","12583.0","Australia","APAC"
"540005","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2011-03-10 12:08:00","3.73","12583.0","Australia","APAC"
"540005","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-03-10 12:08:00","3.06","12583.0","Australia","APAC"
"540006","84406B","CREAM CUPID HEARTS COAT HANGER","6","2011-03-10 11:01:00","2.78","12583.0","Germany","EMEA"
"540006","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2011-03-10 11:01:00","2.93","12583.0","Germany","EMEA"
"540007","22632","HAND WARMER RED POLKA DOT","11","2011-04-21 10:18:00","2.35","15311.0","France","EMEA"
"540007","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2011-04-21 10:18:00","3.46","15311.0","France","EMEA"
"540008","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2011-04-12 15:55:00","3.62","15311.0","Germany","EMEA"
"540008","22633","HAND WARMER UNION JACK","1","2011-04-12 15:55:00","1.96","15311.0","Germany","EMEA"
"540009","20685","DOORMAT RED RETROSPOT","3","2011-03-03 13:29:00","7.5","17850.0","USA","AMER"
"540009","84406B","CREAM CUPID HEARTS COAT HANGER","10","2011-03-03 13:29:00","3.04","17850.0","USA","AMER"
"540010","20685","DOORMAT RED RETROSPOT","10","2011-03-15 08:36:00","7.29","16029.0","Spain","EMEA"
"540010","84406B","CREAM CUPID HEARTS COAT HANGER","4","2011-03-15 08:36:00","2.77","16029.0","Spain","EMEA"
"540011","85099B","JUMBO BAG RED RETROSPOT","3","2011-03-23 11:58:00","1.86","13047.0","France","EMEA"
"540011","84406B","CREAM CUPID HEARTS COAT HANGER","4","2011-03-23 11:58:00","2.8","13047.0","France","EMEA"
"540011","85123A","WHITE HANGING HEART T-LIGHT HOLDER","2","2011-03-23 11:58:00","2.75","13047.0","France","EMEA"
"540012","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2011-03-11 14:40:00","3.89","14096.0","Germany","EMEA"
"540012","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2011-03-11 14:40:00","2.76","14096.0","Germany","EMEA"
"540012","22633","HAND WARMER UNION JACK","9","2011-03-11 14:40:00","2.01","14096.0","Germany","EMEA"
"540013","22633","HAND WARMER UNION JACK","11","2011-03-15 16:19:00","2.25","13047.0","Germany","EMEA"
"540013","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2011-03-15 16:19:00","3.4","13047.0","Germany","EMEA"
"540013","84406B","CREAM CUPID HEARTS COAT HANGER","8","2011-03-15 16:19:00","2.81","13047.0","Germany","EMEA"
"540014","20685","DOORMAT RED RETROSPOT","12","2011-04-13 08:53:00","7.12","17850.0","EIRE","EMEA"
"540014","85099B","JUMBO BAG RED RETROSPOT","3","2011-04-13 08:53:00","2.03","17850.0","EIRE","EMEA"
"540014","47566","PARTY BUNTING","12","2011-04-13 08:53:00","5.38","17850.0","EIRE","EMEA"
"540015","22752","SET 7 BABUSHKA NESTING BOXES","12","2011-04-11 11:05:00","8.03","14096.0","EIRE","EMEA"
"540015","22633","HAND WARMER UNION JACK","11","2011-04-11 11:05:00","2.29","14096.0","EIRE","EMEA"
"540016","22633","HAND WARMER UNION JACK","8","2011-04-05 16:21:00","1.83","15311.0","United Kingdom","EMEA"
"540016","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2011-04-05 16:21:00","4.61","15311.0","United Kingdom","EMEA"
"540017","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2011-04-25 08:27:00","3.64","14096.0","EIRE","EMEA"
"540018","85099B","JUMBO BAG RED RETROSPOT","1","2011-03-02 14:28:00","1.63","16029.0","Canada","AMER"
"540018","20685","DOORMAT RED RETROSPOT","2","2011-03-02 14:28:00","7.51","16029.0","Canada","AMER"
"540018","22752","SET 7 BABUSHKA NESTING BOXES","1","2011-03-02 14:28:00","8.08","16029.0","Canada","AMER"
"540019","71053","WHITE METAL LANTERN","7","2011-03-16 13:08:00","3.89","17809.0","United Kingdom","EMEA"
"540020","84406B","CREAM CUPID HEARTS COAT HANGER","2","2011-03-27 13:08:00","3.13","16029.0","France","EMEA"
