"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country","Region"
"539659","22752","SET 7 BABUSHKA NESTING BOXES","11","2017-03-10 14:07:00","7.78","15311.0","Netherlands","EMEA"
"539660","22632","HAND WARMER RED POLKA DOT","7","2017-03-01 08:53:00","1.81","14096.0","Netherlands","EMEA"
"539660","22752","SET 7 BABUSHKA NESTING BOXES","3","2017-03-01 08:53:00","8.01","14096.0","Netherlands","EMEA"
"539661","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2017-04-30 10:29:00","3.59","17850.0","France","EMEA"
"539661","85099B","JUMBO BAG RED RETROSPOT","2","2017-04-30 10:29:00","2.14","17850.0","France","EMEA"
"539661","85099B","JUMBO BAG RED RETROSPOT","10","2017-04-30 10:29:00","1.96","17850.0","France","EMEA"
"539662","20685","DOORMAT RED RETROSPOT","3","2017-04-10 13:05:00","7.45","13047.0","Australia","APAC"
"539663","22633","HAND WARMER UNION JACK","2","2017-03-24 08:38:00","2.03","17850.0","Germany","EMEA"
"539663","47566","PARTY BUNTING","2","2017-03-24 08:38:00","5.19","17850.0","Germany","EMEA"
"539664","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2017-04-12 11:09:00","2.84","13777.0","United Kingdom","EMEA"
"539664","22632","HAND WARMER RED POLKA DOT","3","2017-04-12 11:09:00","1.85","13777.0","United Kingdom","EMEA"
"539665","47566","PARTY BUNTING","8","2017-04-24 12:38:00","5.36","16029.0","Netherlands","EMEA"
"539666","22632","HAND WARMER RED POLKA DOT","4","2017-03-01 12:01:00","1.96","16029.0","Spain","EMEA"
"539666","47566","PARTY BUNTING","9","2017-03-01 12:01:00","5.29","16029.0","Spain","EMEA"
"539666","22633","HAND WARMER UNION JACK","12","2017-03-01 12:01:00","2.18","16029.0","Spain","EMEA"
"539667","22632","HAND WARMER RED POLKA DOT","9","2017-04-20 15:05:00","2.3","13777.0","United Kingdom","EMEA"
"539668","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2017-04-20 15:23:00","3.75","12583.0","United Kingdom","EMEA"
"539669","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2017-03-27 14:02:00","3.63","12583.0","Australia","APAC"
"539669","22632","HAND WARMER RED POLKA DOT","7","2017-03-27 14:02:00","2.34","12583.0","Australia","APAC"
"539669","20685","DOORMAT RED RETROSPOT","1","2017-03-27 14:02:00","7.04","12583.0","Australia","APAC"
"539670","85123A","WHITE HANGING HEART T-LIGHT HOLDER","10","2017-03-01 11:14:00","2.81","13047.0","Canada","AMER"
"539670","85099B","JUMBO BAG RED RETROSPOT","10","2017-03-01 11:14:00","1.91","13047.0","Canada","AMER"
"539671","47566","PARTY BUNTING","7","2017-04-26 09:24:00","5.19","15291.0","Australia","APAC"
"539671","22633","HAND WARMER UNION JACK","9","2017-04-26 09:24:00","2.09","15291.0","Australia","APAC"
"539671","85123A","WHITE HANGING HEART T-LIGHT HOLDER","12","2017-04-26 09:24:00","2.92","15291.0","Australia","APAC"
"539672","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2017-03-20 14:46:00","3.37","14606.0","United Kingdom","EMEA"
"539673","71053","WHITE METAL LANTERN","12","2017-03-17 11:24:00","3.82","14606.0","Netherlands","EMEA"
"539674","85099B","JUMBO BAG RED RETROSPOT","12","2017-04-11 11:03:00","1.84","14096.0","United Kingdom","EMEA"
"539674","47566","PARTY BUNTING","3","2017-04-11 11:03:00","4.89","14096.0","United Kingdom","EMEA"
"539675","22752","SET 7 BABUSHKA NESTING BOXES","9","2017-04-05 16:27:00","7.79","16029.0","United Kingdom","EMEA"
"539675","84406B","CREAM CUPID HEARTS COAT HANGER","7","2017-04-05 16:27:00","3.14","16029.0","United Kingdom","EMEA"
"539676","84406B","CREAM CUPID HEARTS COAT HANGER","1","2017-03-12 16:42:00","2.81","14096.0","Belgium","EMEA"
"539676","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-03-12 16:42:00","2.55","14096.0","Belgium","EMEA"
"539677","47566","PARTY BUNTING","3","2017-03-26 11:45:00","5.21","16029.0","USA","AMER"
"539677","71053","WHITE METAL LANTERN","3","2017-03-26 11:45:00","3.86","16029.0","USA","AMER"
"539677","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","4","2017-03-26 11:45:00","3.35","16029.0","USA","AMER"
"539678","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2017-04-12 14:20:00","3.54","16029.0","Australia","APAC"
"539678","85123A","WHITE HANGING HEART T-LIGHT HOLDER","6","2017-04-12 14:20:00","2.89","16029.0","Australia","APAC"
"539678","20685","DOORMAT RED RETROSPOT","7","2017-04-12 14:20:00","7.35","16029.0","Australia","APAC"
"539679","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-03-07 12:33:00","2.75","15311.0","Australia","APAC"
"539680","22632","HAND WARMER RED POLKA DOT","11","2017-03-31 14:59:00","1.86","14096.0","Spain","EMEA"
"539681","47566","PARTY BUNTING","8","2017-03-22 14:22:00","4.97","13047.0","Canada","AMER"
"539681","22632","HAND WARMER RED POLKA DOT","11","2017-03-22 14:22:00","1.99","13047.0","Canada","AMER"
"539682","22752","SET 7 BABUSHKA NESTING BOXES","3","2017-04-30 11:40:00","8.12","15311.0","Belgium","EMEA"
"539682","22752","SET 7 BABUSHKA NESTING BOXES","1","2017-04-30 11:40:00","7.71","15311.0","Belgium","EMEA"
"539683","85099B","JUMBO BAG RED RETROSPOT","8","2017-04-05 15:11:00","1.92","14096.0","Canada","AMER"
"539683","22632","HAND WARMER RED POLKA DOT","12","2017-04-05 15:11:00","1.87","14096.0","Canada","AMER"
"539683","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","5","2017-04-05 15:11:00","3.82","14096.0","Canada","AMER"
"539684","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-03-10 11:40:00","2.66","13777.0","Netherlands","EMEA"
"539684","20685","DOORMAT RED RETROSPOT","7","2017-03-10 11:40:00","7.34","13777.0","Netherlands","EMEA"
"539685","22752","SET 7 BABUSHKA NESTING BOXES","7","2017-04-12 10:40:00","7.82","13777.0","Germany","EMEA"
"539686","20685","DOORMAT RED RETROSPOT","7","2017-04-11 12:14:00","7.06","15311.0","United Kingdom","EMEA"
"539686","22632","HAND WARMER RED POLKA DOT","11","2017-04-11 12:14:00","1.95","15311.0","United Kingdom","EMEA"
"539687","84406B","CREAM CUPID HEARTS COAT HANGER","11","2017-03-29 16:22:00","2.82","17850.0","Australia","APAC"
"539687","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2017-03-29 16:22:00","3.69","17850.0","Australia","APAC"
"539687","22752","SET 7 BABUSHKA NESTING BOXES","4","2017-03-29 16:22:00","7.98","17850.0","Australia","APAC"
"539688","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2017-04-23 09:12:00","2.64","13047.0","Belgium","EMEA"
"539688","71053","WHITE METAL LANTERN","6","2017-04-23 09:12:00","3.8","13047.0","Belgium","EMEA"
"539689","84406B","CREAM CUPID HEARTS COAT HANGER","2","2017-04-15 08:05:00","2.91","12583.0","Spain","EMEA"
"539689","22752","SET 7 BABUSHKA NESTING BOXES","12","2017-04-15 08:05:00","7.8","12583.0","Spain","EMEA"
"539689","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","6","2017-04-15 08:05:00","3.32","12583.0","Spain","EMEA"
"539690","22633","HAND WARMER UNION JACK","9","2017-04-24 08:14:00","2.24","15311.0","Australia","APAC"
"539690","22633","HAND WARMER UNION JACK","3","2017-04-24 08:14:00","2.2","15311.0","Australia","APAC"
"539690","20685","DOORMAT RED RETROSPOT","9","2017-04-24 08:14:00","7.51","15311.0","Australia","APAC"
"539691","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2017-03-11 16:46:00","3.38","12583.0","USA","AMER"
"539691","47566","PARTY BUNTING","8","2017-03-11 16:46:00","5.11","12583.0","USA","AMER"
"539692","22633","HAND WARMER UNION JACK","5","2017-03-19 09:54:00","2.13","16029.0","France","EMEA"
"539692","84406B","CREAM CUPID HEARTS COAT HANGER","9","2017-03-19 09:54:00","3.06","16029.0","France","EMEA"
"539693","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2017-04-29 13:27:00","3.57","14606.0","France","EMEA"
"539694","71053","WHITE METAL LANTERN","6","2017-03-12 14:38:00","3.61","14096.0","EIRE","EMEA"
"539694","84029E","RED WOOLLY HOTTIE WHITE HEART","5","2017-03-12 14:38:00","3.88","14096.0","EIRE","EMEA"
"539694","85099B","JUMBO BAG RED RETROSPOT","10","2017-03-12 14:38:00","1.82","14096.0","EIRE","EMEA"
"539695","85099B","JUMBO BAG RED RETROSPOT","2","2017-04-26 09:52:00","1.8","16029.0","Spain","EMEA"
"539695","85099B","JUMBO BAG RED RETROSPOT","3","2017-04-26 09:52:00","1.57","16029.0","Spain","EMEA"
"539695","85099B","JUMBO BAG RED RETROSPOT","7","2017-04-26 09:52:00","2.09","16029.0","Spain","EMEA"
"539696","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2017-03-31 13:03:00","3.02","16029.0","Spain","EMEA"
"539697","84406B","CREAM CUPID HEARTS COAT HANGER","1","2017-03-23 09:53:00","2.81","17809.0","France","EMEA"
"539698","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-03-28 12:41:00","2.67","17809.0","Canada","AMER"
"539698","85123A","WHITE HANGING HEART T-LIGHT HOLDER","8","2017-03-28 12:41:00","2.91","17809.0","Canada","AMER"
"539698","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2017-03-28 12:41:00","3.03","17809.0","Canada","AMER"
"539699","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2017-04-17 13:09:00","3.41","12583.0","France","EMEA"
"539700","84406B","CREAM CUPID HEARTS COAT HANGER","5","2017-03-11 08:30:00","3.16","13777.0","France","EMEA"
"539700","22632","HAND WARMER RED POLKA DOT","7","2017-03-11 08:30:00","1.9","13777.0","France","EMEA"
"539700","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2017-03-11 08:30:00","3.86","13777.0","France","EMEA"
"539701","47566","PARTY BUNTING","11","2017-04-05 12:34:00","4.92","15311.0","France","EMEA"
"539702","22632","HAND WARMER RED POLKA DOT","1","2017-04-06 09:23:00","1.95","13047.0","France","EMEA"
"539703","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-27 13:37:00","1.75","13047.0","United Kingdom","EMEA"
"539703","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2017-04-27 13:37:00","4.32","13047.0","United Kingdom","EMEA"
"539704","22632","HAND WARMER RED POLKA DOT","1","2017-04-22 09:47:00","2.01","14096.0","Netherlands","EMEA"
"539704","71053","WHITE METAL LANTERN","11","2017-04-22 09:47:00","3.8","14096.0","Netherlands","EMEA"
"539704","85099B","JUMBO BAG RED RETROSPOT","8","2017-04-22 09:47:00","2.08","14096.0","Netherlands","EMEA"
"539705","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2017-03-30 10:03:00","4.16","17850.0","EIRE","EMEA"
"539706","84406B","CREAM CUPID HEARTS COAT HANGER","4","2017-03-05 10:45:00","3.24","14606.0","Netherlands","EMEA"
"539706","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2017-03-05 10:45:00","3.46","14606.0","Netherlands","EMEA"
"539707","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2017-03-25 11:49:00","3.5","13777.0","United Kingdom","EMEA"
"539707","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-03-25 11:49:00","7.88","13777.0","United Kingdom","EMEA"
"539708","22752","SET 7 BABUSHKA NESTING BOXES","3","2017-03-07 11:02:00","7.93","13047.0","United Kingdom","EMEA"
"539709","21730","GLASS STAR FROSTED T-LIGHT HOLDER","9","2017-03-30 14:18:00","4.49","17850.0","Spain","EMEA"
"539709","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2017-03-30 14:18:00","4.24","17850.0","Spain","EMEA"
"539710","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-03-22 14:16:00","4.3","17809.0","Germany","EMEA"
"539711","22752","SET 7 BABUSHKA NESTING BOXES","10","2017-04-30 16:16:00","7.97","17809.0","Netherlands","EMEA"
"539711","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","11","2017-04-30 16:16:00","3.81","17809.0","Netherlands","EMEA"
"539712","85099B","JUMBO BAG RED RETROSPOT","7","2017-04-24 08:33:00","1.72","12583.0","USA","AMER"
"539712","22632","HAND WARMER RED POLKA DOT","6","2017-04-24 08:33:00","2.29","12583.0","USA","AMER"
"539713","20685","DOORMAT RED RETROSPOT","4","2017-03-25 15:07:00","7.01","15311.0","Canada","AMER"
"539714","85099B","JUMBO BAG RED RETROSPOT","7","2017-03-21 10:15:00","1.79","13047.0","Belgium","EMEA"
"539715","47566","PARTY BUNTING","5","2017-03-09 16:58:00","5.19","14096.0","EIRE","EMEA"
"539715","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2017-03-09 16:58:00","3.68","14096.0","EIRE","EMEA"
"539716","85099B","JUMBO BAG RED RETROSPOT","4","2017-03-01 11:15:00","2.0","14606.0","EIRE","EMEA"
"539717","21730","GLASS STAR FROSTED T-LIGHT HOLDER","2","2017-03-22 12:46:00","4.67","13777.0","France","EMEA"
"539717","85099B","JUMBO BAG RED RETROSPOT","3","2017-03-22 12:46:00","2.01","13777.0","France","EMEA"
"539718","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","12","2017-04-12 13:47:00","3.67","16029.0","Australia","APAC"
"539718","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-04-12 13:47:00","7.85","16029.0","Australia","APAC"
"539719","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2017-04-20 13:16:00","3.41","14096.0","USA","AMER"
"539720","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2017-03-05 13:25:00","4.42","12583.0","France","EMEA"
"539720","22633","HAND WARMER UNION JACK","6","2017-03-05 13:25:00","1.77","12583.0","France","EMEA"
"539721","47566","PARTY BUNTING","9","2017-03-13 09:23:00","5.42","13047.0","Germany","EMEA"
"539722","20685","DOORMAT RED RETROSPOT","10","2017-03-23 08:03:00","7.0","13047.0","EIRE","EMEA"
"539722","84029E","RED WOOLLY HOTTIE WHITE HEART","3","2017-03-23 08:03:00","3.51","13047.0","EIRE","EMEA"
"539723","22632","HAND WARMER RED POLKA DOT","10","2017-04-11 09:23:00","2.25","17809.0","France","EMEA"
"539723","22633","HAND WARMER UNION JACK","2","2017-04-11 09:23:00","1.86","17809.0","France","EMEA"
"539724","85123A","WHITE HANGING HEART T-LIGHT HOLDER","5","2017-04-10 14:33:00","2.87","12583.0","Australia","APAC"
"539724","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-04-10 14:33:00","2.5","12583.0","Australia","APAC"
"539724","22752","SET 7 BABUSHKA NESTING BOXES","12","2017-04-10 14:33:00","8.03","12583.0","Australia","APAC"
"539725","20685","DOORMAT RED RETROSPOT","6","2017-03-24 08:49:00","7.51","17850.0","Belgium","EMEA"
"539726","22752","SET 7 BABUSHKA NESTING BOXES","3","2017-03-01 11:56:00","7.93","17850.0","Belgium","EMEA"
"539727","22632","HAND WARMER RED POLKA DOT","10","2017-04-05 14:11:00","1.75","17809.0","France","EMEA"
"539727","20685","DOORMAT RED RETROSPOT","12","2017-04-05 14:11:00","7.01","17809.0","France","EMEA"
"539727","85099B","JUMBO BAG RED RETROSPOT","8","2017-04-05 14:11:00","1.63","17809.0","France","EMEA"
"539728","22632","HAND WARMER RED POLKA DOT","8","2017-03-25 10:49:00","1.8","14096.0","Netherlands","EMEA"
"539729","85099B","JUMBO BAG RED RETROSPOT","10","2017-04-09 11:40:00","1.83","16029.0","France","EMEA"
"539730","22752","SET 7 BABUSHKA NESTING BOXES","8","2017-03-20 12:33:00","7.85","16029.0","EIRE","EMEA"
"539731","85099B","JUMBO BAG RED RETROSPOT","4","2017-03-18 15:10:00","2.04","13777.0","Australia","APAC"
"539731","47566","PARTY BUNTING","3","2017-03-18 15:10:00","5.25","13777.0","Australia","APAC"
"539732","22633","HAND WARMER UNION JACK","10","2017-03-05 09:27:00","2.25","14096.0","Canada","AMER"
"539732","71053","WHITE METAL LANTERN","9","2017-03-05 09:27:00","3.63","14096.0","Canada","AMER"
"539733","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2017-03-27 14:29:00","3.43","12583.0","Canada","AMER"
"539734","47566","PARTY BUNTING","1","2017-04-08 16:23:00","4.96","14606.0","Belgium","EMEA"
"539735","20685","DOORMAT RED RETROSPOT","9","2017-04-12 12:59:00","7.17","16029.0","Australia","APAC"
"539735","84029E","RED WOOLLY HOTTIE WHITE HEART","4","2017-04-12 12:59:00","3.42","16029.0","Australia","APAC"
"539736","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-04-27 11:12:00","2.51","12583.0","Netherlands","EMEA"
"539736","20685","DOORMAT RED RETROSPOT","7","2017-04-27 11:12:00","7.05","12583.0","Netherlands","EMEA"
"539736","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-04-27 11:12:00","2.93","12583.0","Netherlands","EMEA"
"539737","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-03-30 08:48:00","3.49","15311.0","EIRE","EMEA"
"539737","85123A","WHITE HANGING HEART T-LIGHT HOLDER","3","2017-03-30 08:48:00","2.92","15311.0","EIRE","EMEA"
"539738","84406B","CREAM CUPID HEARTS COAT HANGER","6","2017-03-15 15:35:00","3.19","16029.0","USA","AMER"
"539739","84029E","RED WOOLLY HOTTIE WHITE HEART","1","2017-04-11 09:54:00","3.76","14606.0","USA","AMER"
"539740","85099B","JUMBO BAG RED RETROSPOT","7","2017-04-19 16:11:00","1.89","15311.0","USA","AMER"
"539740","21730","GLASS STAR FROSTED T-LIGHT HOLDER","1","2017-04-19 16:11:00","4.71","15311.0","USA","AMER"
"539741","47566","PARTY BUNTING","9","2017-03-27 10:21:00","4.98","14096.0","Belgium","EMEA"
"539741","84406B","CREAM CUPID HEARTS COAT HANGER","6","2017-03-27 10:21:00","2.96","14096.0","Belgium","EMEA"
"539741","84406B","CREAM CUPID HEARTS COAT HANGER","11","2017-03-27 10:21:00","3.16","14096.0","Belgium","EMEA"
"539742","85123A","WHITE HANGING HEART T-LIGHT HOLDER","4","2017-04-04 11:04:00","2.5","14606.0","Germany","EMEA"
"539742","20685","DOORMAT RED RETROSPOT","10","2017-04-04 11:04:00","7.38","14606.0","Germany","EMEA"
"539742","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-04-04 11:04:00","3.85","14606.0","Germany","EMEA"
"539743","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","10","2017-03-18 13:20:00","3.59","14096.0","Canada","AMER"
"539743","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2017-03-18 13:20:00","3.87","14096.0","Canada","AMER"
"539744","21730","GLASS STAR FROSTED T-LIGHT HOLDER","8","2017-04-21 15:04:00","4.35","17809.0","United Kingdom","EMEA"
"539744","85099B","JUMBO BAG RED RETROSPOT","10","2017-04-21 15:04:00","1.71","17809.0","United Kingdom","EMEA"
"539745","22752","SET 7 BABUSHKA NESTING BOXES","10","2017-04-28 12:59:00","8.13","13777.0","Spain","EMEA"
"539745","47566","PARTY BUNTING","4","2017-04-28 12:59:00","5.04","13777.0","Spain","EMEA"
"539746","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-15 13:36:00","1.61","14606.0","EIRE","EMEA"
"539747","47566","PARTY BUNTING","2","2017-04-23 14:08:00","5.26","16029.0","EIRE","EMEA"
"539748","47566","PARTY BUNTING","8","2017-03-05 11:34:00","4.93","15291.0","Germany","EMEA"
"539748","71053","WHITE METAL LANTERN","10","2017-03-05 11:34:00","3.53","15291.0","Germany","EMEA"
"539749","85099B","JUMBO BAG RED RETROSPOT","4","2017-04-02 09:39:00","2.08","15291.0","Germany","EMEA"
"539750","71053","WHITE METAL LANTERN","5","2017-03-03 09:56:00","3.3","14606.0","Australia","APAC"
"539750","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","1","2017-03-03 09:56:00","3.42","14606.0","Australia","APAC"
"539750","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-03-03 09:56:00","2.98","14606.0","Australia","APAC"
"539751","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2017-04-21 08:58:00","3.67","14096.0","Belgium","EMEA"
"539752","47566","PARTY BUNTING","9","2017-03-20 16:39:00","5.21","17850.0","Canada","AMER"
"539752","22752","SET 7 BABUSHKA NESTING BOXES","2","2017-03-20 16:39:00","7.98","17850.0","Canada","AMER"
"539753","22633","HAND WARMER UNION JACK","8","2017-04-27 14:30:00","2.12","13777.0","EIRE","EMEA"
"539754","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","9","2017-03-29 13:00:00","3.5","13047.0","United Kingdom","EMEA"
"539755","85123A","WHITE HANGING HEART T-LIGHT HOLDER","7","2017-03-07 14:23:00","2.66","15311.0","Canada","AMER"
"539755","22633","HAND WARMER UNION JACK","6","2017-03-07 14:23:00","2.09","15311.0","Canada","AMER"
"539755","22633","HAND WARMER UNION JACK","1","2017-03-07 14:23:00","2.19","15311.0","Canada","AMER"
"539756","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-03-08 14:05:00","3.75","17809.0","Spain","EMEA"
"539756","22633","HAND WARMER UNION JACK","3","2017-03-08 14:05:00","2.34","17809.0","Spain","EMEA"
"539756","22752","SET 7 BABUSHKA NESTING BOXES","10","2017-03-08 14:05:00","7.58","17809.0","Spain","EMEA"
"539757","22632","HAND WARMER RED POLKA DOT","2","2017-03-23 16:47:00","2.17","15311.0","Netherlands","EMEA"
"539757","22752","SET 7 BABUSHKA NESTING BOXES","11","2017-03-23 16:47:00","8.07","15311.0","Netherlands","EMEA"
"539758","22752","SET 7 BABUSHKA NESTING BOXES","4","2017-03-29 16:37:00","7.59","17850.0","Germany","EMEA"
"539758","22752","SET 7 BABUSHKA NESTING BOXES","6","2017-03-29 16:37:00","8.07","17850.0","Germany","EMEA"
"539759","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","8","2017-03-10 12:27:00","3.68","15291.0","Spain","EMEA"
"539759","22752","SET 7 BABUSHKA NESTING BOXES","11","2017-03-10 12:27:00","7.71","15291.0","Spain","EMEA"
"539759","47566","PARTY BUNTING","6","2017-03-10 12:27:00","5.07","15291.0","Spain","EMEA"
"539760","85099B","JUMBO BAG RED RETROSPOT","2","2017-03-22 15:16:00","2.13","13777.0","Germany","EMEA"
"539760","47566","PARTY BUNTING","1","2017-03-22 15:16:00","5.4","13777.0","Germany","EMEA"
"539761","71053","WHITE METAL LANTERN","7","2017-04-19 10:55:00","3.4","13047.0","Germany","EMEA"
"539761","22632","HAND WARMER RED POLKA DOT","1","2017-04-19 10:55:00","2.0","13047.0","Germany","EMEA"
"539761","84029E","RED WOOLLY HOTTIE WHITE HEART","12","2017-04-19 10:55:00","3.62","13047.0","Germany","EMEA"
"539762","22752","SET 7 BABUSHKA NESTING BOXES","4","2017-03-12 16:42:00","7.56","13047.0","United Kingdom","EMEA"
"539762","84029E","RED WOOLLY HOTTIE WHITE HEART","11","2017-03-12 16:42:00","3.36","13047.0","United Kingdom","EMEA"
"539762","22633","HAND WARMER UNION JACK","12","2017-03-12 16:42:00","1.88","13047.0","United Kingdom","EMEA"
"539763","21730","GLASS STAR FROSTED T-LIGHT HOLDER","11","2017-03-11 11:51:00","4.28","13047.0","Canada","AMER"
"539764","85099B","JUMBO BAG RED RETROSPOT","11","2017-04-10 11:19:00","1.76","13777.0","EIRE","EMEA"
"539764","85099B","JUMBO BAG RED RETROSPOT","6","2017-04-10 11:19:00","2.12","13777.0","EIRE","EMEA"
"539764","20685","DOORMAT RED RETROSPOT","5","2017-04-10 11:19:00","7.21","13777.0","EIRE","EMEA"
"539765","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","2","2017-04-08 10:11:00","3.42","14606.0","Australia","APAC"
"539765","85099B","JUMBO BAG RED RETROSPOT","2","2017-04-08 10:11:00","1.98","14606.0","Australia","APAC"
"539765","71053","WHITE METAL LANTERN","1","2017-04-08 10:11:00","3.42","14606.0","Australia","APAC"
"539766","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2017-04-16 16:40:00","3.8","15311.0","Canada","AMER"
"539766","71053","WHITE METAL LANTERN","4","2017-04-16 16:40:00","3.57","15311.0","Canada","AMER"
"539767","22633","HAND WARMER UNION JACK","9","2017-04-04 11:05:00","1.97","12583.0","EIRE","EMEA"
"539767","21730","GLASS STAR FROSTED T-LIGHT HOLDER","10","2017-04-04 11:05:00","4.51","12583.0","EIRE","EMEA"
"539767","47566","PARTY BUNTING","3","2017-04-04 11:05:00","5.25","12583.0","EIRE","EMEA"
"539768","84029E","RED WOOLLY HOTTIE WHITE HEART","6","2017-04-10 09:22:00","3.68","17850.0","Australia","APAC"
"539768","84029E","RED WOOLLY HOTTIE WHITE HEART","2","2017-04-10 09:22:00","3.37","17850.0","Australia","APAC"
"539768","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2017-04-10 09:22:00","3.72","17850.0","Australia","APAC"
"539769","22633","HAND WARMER UNION JACK","9","2017-04-14 14:21:00","1.82","14606.0","Australia","APAC"
"539769","22632","HAND WARMER RED POLKA DOT","3","2017-04-14 14:21:00","2.34","14606.0","Australia","APAC"
"539770","84406B","CREAM CUPID HEARTS COAT HANGER","1","2017-03-14 14:57:00","2.87","14606.0","Netherlands","EMEA"
"539770","22632","HAND WARMER RED POLKA DOT","11","2017-03-14 14:57:00","1.77","14606.0","Netherlands","EMEA"
"539770","47566","PARTY BUNTING","12","2017-03-14 14:57:00","5.31","14606.0","Netherlands","EMEA"
"539771","85123A","WHITE HANGING HEART T-LIGHT HOLDER","1","2017-04-03 14:14:00","2.69","15311.0","Germany","EMEA"
"539772","22752","SET 7 BABUSHKA NESTING BOXES","4","2017-04-01 16:48:00","7.95","14606.0","France","EMEA"
"539773","71053","WHITE METAL LANTERN","2","2017-03-09 16:22:00","3.35","16029.0","Spain","EMEA"
"539774","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","7","2017-04-11 09:11:00","3.67","17850.0","Germany","EMEA"
"539774","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2017-04-11 09:11:00","4.31","17850.0","Germany","EMEA"
"539774","21730","GLASS STAR FROSTED T-LIGHT HOLDER","7","2017-04-11 09:11:00","4.75","17850.0","Germany","EMEA"
"539775","20685","DOORMAT RED RETROSPOT","9","2017-04-20 09:49:00","7.08","14096.0","Australia","APAC"
"539776","84029E","RED WOOLLY HOTTIE WHITE HEART","10","2017-04-12 08:57:00","3.83","17809.0","Spain","EMEA"
"539777","22752","SET 7 BABUSHKA NESTING BOXES","5","2017-04-18 13:17:00","8.15","16029.0","EIRE","EMEA"
"539777","21730","GLASS STAR FROSTED T-LIGHT HOLDER","4","2017-04-18 13:17:00","4.64","16029.0","EIRE","EMEA"
"539777","84029G","KNITTED UNION FLAG HOT WATER BOTTLE","3","2017-04-18 13:17:00","3.45","16029.0","EIRE","EMEA"
"539778","22752","SET 7 BABUSHKA NESTING BOXES","9","2017-04-11 12:21:00","7.61","15291.0","Spain","EMEA"
"539778","85099B","JUMBO BAG RED RETROSPOT","9","2017-04-11 12:21:00","1.91","15291.0","Spain","EMEA"
"539779","22632","HAND WARMER RED POLKA DOT","8","2017-03-25 11:09:00","1.96","13777.0","Canada","AMER"
"539780","21730","GLASS STAR FROSTED T-LIGHT HOLDER","12","2017-03-05 14:21:00","4.21","17850.0","USA","AMER"
